UTC+2,T,RH
2010-11-28 00:00:00,-9.91,63.72
2010-11-28 01:00:00,-10.00,63.47
2010-11-28 02:00:00,-10.28,62.78
2010-11-28 03:00:00,-10.73,61.89
2010-11-28 04:00:00,-11.04,61.53
2010-11-28 05:00:00,-11.15,61.66
2010-11-28 06:00:00,-11.27,61.84
2010-11-28 07:00:00,-11.38,62.05
2010-11-28 08:00:00,-11.41,62.03
2010-11-28 09:00:00,-11.41,62.14
2010-11-28 10:00:00,-11.05,62.73
2010-11-28 11:00:00,-10.31,62.59
2010-11-28 12:00:00,-9.88,62.92
2010-11-28 13:00:00,-9.73,63.69
2010-11-28 14:00:00,-9.53,64.20
2010-11-28 15:00:00,-9.52,64.12
2010-11-28 16:00:00,-10.19,63.69
2010-11-28 17:00:00,-10.98,62.41
2010-11-28 18:00:00,-11.85,61.07
2010-11-28 19:00:00,-12.67,61.38
2010-11-28 20:00:00,-13.62,59.92
2010-11-28 21:00:00,-14.43,58.64
2010-11-28 22:00:00,-14.12,60.27
2010-11-28 23:00:00,-13.77,61.87
2010-11-29 00:00:00,-13.94,61.91
2010-11-29 01:00:00,-14.04,61.86
2010-11-29 02:00:00,-14.05,61.63
2010-11-29 03:00:00,-13.82,61.78
2010-11-29 04:00:00,-13.08,64.29
2010-11-29 05:00:00,-12.38,66.17
2010-11-29 06:00:00,-12.04,66.19
2010-11-29 07:00:00,-12.07,65.72
2010-11-29 08:00:00,-12.16,65.29
2010-11-29 09:00:00,-12.36,64.30
2010-11-29 10:00:00,-12.51,63.23
2010-11-29 11:00:00,-12.38,63.61
2010-11-29 12:00:00,-12.09,64.95
2010-11-29 13:00:00,-11.77,65.78
2010-11-29 14:00:00,-11.51,65.44
2010-11-29 15:00:00,-11.46,65.45
2010-11-29 16:00:00,-11.51,65.23
2010-11-29 17:00:00,-11.75,64.48
2010-11-29 18:00:00,-12.38,64.35
2010-11-29 19:00:00,-12.85,63.26
2010-11-29 20:00:00,-13.34,62.08
2010-11-29 21:00:00,-13.72,61.66
2010-11-29 22:00:00,-13.75,61.30
2010-11-29 23:00:00,-13.87,61.99
2010-11-30 00:00:00,-13.90,62.32
2010-11-30 01:00:00,-13.79,62.69
2010-11-30 02:00:00,-13.70,63.47
2010-11-30 03:00:00,-13.60,63.34
2010-11-30 04:00:00,-13.64,63.41
2010-11-30 05:00:00,-13.66,63.61
2010-11-30 06:00:00,-13.46,63.34
2010-11-30 07:00:00,-13.39,63.70
2010-11-30 08:00:00,-13.43,63.88
2010-11-30 09:00:00,-13.33,63.67
2010-11-30 10:00:00,-13.22,64.08
2010-11-30 11:00:00,-12.93,64.88
2010-11-30 12:00:00,-12.52,65.97
2010-11-30 13:00:00,-12.04,66.86
2010-11-30 14:00:00,-11.70,68.03
2010-11-30 15:00:00,-11.59,68.23
2010-11-30 16:00:00,-11.62,66.89
2010-11-30 17:00:00,-11.64,67.02
2010-11-30 18:00:00,-11.14,68.98
2010-11-30 19:00:00,-10.59,71.12
2010-11-30 20:00:00,-10.17,72.73
2010-11-30 21:00:00,-9.91,72.93
2010-11-30 22:00:00,-9.86,72.86
2010-11-30 23:00:00,-9.79,72.05
2010-12-01 00:00:00,-9.79,71.25
2010-12-01 01:00:00,-10.04,69.69
2010-12-01 02:00:00,-10.36,67.36
2010-12-01 03:00:00,-10.37,67.38
2010-12-01 04:00:00,-9.88,68.93
2010-12-01 05:00:00,-9.43,70.51
2010-12-01 06:00:00,-9.29,70.44
2010-12-01 07:00:00,-9.09,70.09
2010-12-01 08:00:00,-8.80,70.44
2010-12-01 09:00:00,-8.54,69.86
2010-12-01 10:00:00,-8.70,68.80
2010-12-01 11:00:00,-8.71,68.68
