t_UTC+2,T,RH
2010-11-28 00:00:00,-11.46,69.25
2010-11-28 01:00:00,-11.55,68.21
2010-11-28 02:00:00,-11.84,67.16
2010-11-28 03:00:00,-12.15,66.78
2010-11-28 04:00:00,-12.30,66.77
2010-11-28 05:00:00,-12.46,66.60
2010-11-28 06:00:00,-12.55,66.57
2010-11-28 07:00:00,-12.66,66.88
2010-11-28 08:00:00,-12.76,67.19
2010-11-28 09:00:00,-12.78,67.66
2010-11-28 10:00:00,-12.66,68.47
2010-11-28 11:00:00,-12.32,69.53
2010-11-28 12:00:00,-11.85,70.50
2010-11-28 13:00:00,-11.52,70.91
2010-11-28 14:00:00,-11.36,71.19
2010-11-28 15:00:00,-11.40,71.42
2010-11-28 16:00:00,-11.69,70.29
2010-11-28 17:00:00,-12.16,67.21
2010-11-28 18:00:00,-12.71,64.22
2010-11-28 19:00:00,-13.27,62.46
2010-11-28 20:00:00,-14.21,61.73
2010-11-28 21:00:00,-14.88,62.53
2010-11-28 22:00:00,-14.84,63.96
2010-11-28 23:00:00,-14.57,64.37
2010-11-29 00:00:00,-14.55,63.28
2010-11-29 01:00:00,-15.07,61.67
2010-11-29 02:00:00,-15.45,61.81
2010-11-29 03:00:00,-15.13,65.06
2010-11-29 04:00:00,-14.43,69.57
2010-11-29 05:00:00,-13.87,72.44
2010-11-29 06:00:00,-13.73,72.81
2010-11-29 07:00:00,-13.77,72.24
2010-11-29 08:00:00,-13.84,71.50
2010-11-29 09:00:00,-14.06,70.24
2010-11-29 10:00:00,-14.27,69.49
2010-11-29 11:00:00,-14.11,69.91
2010-11-29 12:00:00,-13.74,70.80
2010-11-29 13:00:00,-13.36,71.61
2010-11-29 14:00:00,-13.13,71.80
2010-11-29 15:00:00,-13.07,71.94
2010-11-29 16:00:00,-13.18,71.90
2010-11-29 17:00:00,-13.47,71.08
2010-11-29 18:00:00,-13.82,69.91
2010-11-29 19:00:00,-14.20,68.52
2010-11-29 20:00:00,-14.64,67.13
2010-11-29 21:00:00,-15.02,66.72
2010-11-29 22:00:00,-15.22,67.04
2010-11-29 23:00:00,-15.30,67.70
2010-11-30 00:00:00,-15.44,68.37
2010-11-30 01:00:00,-15.43,69.16
2010-11-30 02:00:00,-15.25,70.03
2010-11-30 03:00:00,-15.24,70.10
2010-11-30 04:00:00,-15.26,70.06
2010-11-30 05:00:00,-15.29,70.13
2010-11-30 06:00:00,-15.25,70.12
2010-11-30 07:00:00,-15.13,70.58
2010-11-30 08:00:00,-15.18,70.98
2010-11-30 09:00:00,-15.23,71.08
2010-11-30 10:00:00,-15.07,71.45
2010-11-30 11:00:00,-14.70,72.31
2010-11-30 12:00:00,-14.25,73.47
